date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,bytes,clip_id,delivery,stored,doc_class,fetch_status,sha256,text_path,text_chars
2022-09-08,2. 09.08.22 Staff Report DG Tree 22-2014.pdf,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1544295/2._09.08.22_Staff_Report_DG_Tree_22-2014.pdf,2026-07-13,na,none (oversize >4MB; not stored),,5162250,clip539,legistar,no,staff_report,,,,
2022-09-08,22-1007 Riverwood Estates 9   10 AMD Staff PC Report.pdf,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1544479/22-1007_Riverwood_Estates_9___10_AMD_Staff_PC_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,5851440,clip539,legistar,no,staff_report,,,,
2022-09-08,22-2036 Homestead Parallel Fence PC Report.pdf,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1545110/22-2036_Homestead_Parallel_Fence_PC_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,22417823,clip539,legistar,no,staff_report,,,,
2022-09-08,22-2034 Prodigy Bilingual Daycare CUHO PC Staff Report,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1541435/22-2034_Prodigy_Bilingual_Daycare_CUHO_PC_Staff_Report.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-08/PlanningCommission_clip539_att3_22-2034_Prodigy_Bilingual_Daycare_CUHO_PC_Staff_Report.pdf,1738242,clip539,legistar,yes,staff_report,ok,b4b3f31e8d1f238ca4191e41573fc511e1e7bf0c351bc396f227338ca2e0d6b4,text/PlanningCommission_clip539_att3_22-2034_Prodigy_Bilingual_Daycare_CUHO_PC_Staff_Report.txt,11750
2022-09-08,22-2035 Sweethearts Salon CUHO PC Report,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1541501/22-2035_Sweethearts_Salon_CUHO_PC_Report.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-08/PlanningCommission_clip539_att4_22-2035_Sweethearts_Salon_CUHO_PC_Report.pdf,996658,clip539,legistar,yes,staff_report,ok,4b41be467fc9b57b3762662ee91ca7428bb1c9d9b3d38a02d6d6a14224f5d19c,text/PlanningCommission_clip539_att4_22-2035_Sweethearts_Salon_CUHO_PC_Report.txt,9946
2022-09-08,081122 Riverton PC Mtg,PlanningCommission,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1541519/081122_Riverton_PC_Mtg_.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-08/PlanningCommission_clip539_att7_081122_Riverton_PC_Mtg_.pdf,209601,clip539,legistar,yes,,,,,
2022-09-20,Council agenda outline,Council,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=540,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_agenda.pdf,92272,clip540,s3_agenda_pdf,yes,,,,,
2022-09-20,Ordinance No. 22-22 - Mcdougal Development Agreement.pdf,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1564871/Ordinance_No._22-22_-_Mcdougal_Development_Agreement.pdf,2026-07-13,na,none (403 AccessDenied; legistarweb restricted this 2020 object),,263,clip540,legistar,no,,,,,
2022-09-20,PC Minutes - McDougal Development Agreement.pdf,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1564139/PC_Minutes_-_McDougal_Development_Agreement.pdf,2026-07-13,na,none (403 AccessDenied; legistarweb restricted this 2020 object),,263,clip540,legistar,no,,,,,
2022-09-20,Ordinance 22-22 - McDougal Development Agreement CC Report.pdf,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1564140/Ordinance_22-22_-_McDougal_Development_Agreement_CC_Report.pdf,2026-07-13,na,none (403 AccessDenied; legistarweb restricted this 2020 object),,263,clip540,legistar,no,staff_report,,,,
2022-09-20,Resolution No. 22-59 - Performance Bond GilletteEstates 6777,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1563768/Resolution_No._22-59_-_Performance_Bond_GilletteEstates_6777.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att10_Resolution_No._22-59_-_Performance_Bond_GilletteEstates_6777.pdf,383928,clip540,legistar,yes,,,,,
2022-09-20,2022Sep20 IP 90Release GilletteEstates 6777,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1561136/2022Sep20_IP_90Release_GilletteEstates_6777_.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att11_2022Sep20_IP_90Release_GilletteEstates_6777_.pdf,151498,clip540,legistar,yes,,,,,
2022-09-20,Resolution No. 22-60 - Total Water Management - Phase 2,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1565612/Resolution_No._22-60_-_Total_Water_Management_-_Phase_2.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att12_Resolution_No._22-60_-_Total_Water_Management_-_Phase_2.pdf,186701,clip540,legistar,yes,,,,,
2022-09-20,Riverton City Water Treatment Agreeemnt - Attachment A  Final,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1567295/Riverton_City_Water_Treatment_Agreeemnt_-_Attachment_A__Final_.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att13_Riverton_City_Water_Treatment_Agreeemnt_-_Attachment_A__Final_.pdf,142405,clip540,legistar,yes,,,,,
2022-09-20,Riverton City Water Treatment Agreement  Final,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1567296/Riverton_City_Water_Treatment_Agreement__Final_.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att14_Riverton_City_Water_Treatment_Agreement__Final_.pdf,93892,clip540,legistar,yes,,,,,
2022-09-20,Scope of Servcies - Phase 2 - Contract  003,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1567297/Scope_of_Servcies_-_Phase_2_-_Contract__003_.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att15_Scope_of_Servcies_-_Phase_2_-_Contract__003_.pdf,109437,clip540,legistar,yes,,,,,
2022-09-20,Ordinance No. 22-21 - AFCU Rezone,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1565066/Ordinance_No._22-21_-_AFCU_Rezone.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att16_Ordinance_No._22-21_-_AFCU_Rezone.pdf,203438,clip540,legistar,yes,,,,,
2022-09-20,22-21 AFCU Rezone CC Staff Report,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1564078/22-21_AFCU_Rezone_CC_Staff_Report.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att17_22-21_AFCU_Rezone_CC_Staff_Report.pdf,2662011,clip540,legistar,yes,staff_report,ok,b280c3c7cb90476542b6565368e03eff76ff2bfbad93259b5269dda082968541,text/Council_clip540_att17_22-21_AFCU_Rezone_CC_Staff_Report.txt,15935
2022-09-20,PC Minutes -AFCU Rezone,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1564142/PC_Minutes_-AFCU_Rezone.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att18_PC_Minutes_-AFCU_Rezone.pdf,116403,clip540,legistar,yes,,,,,
2022-09-20,2022-08.16.WS.CC.Min,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1529659/2022-08.16.WS.CC.Min.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att1_2022-08.16.WS.CC.Min.pdf,313765,clip540,legistar,yes,,,,,
2022-09-20,Resolution No. 22-56 - Warranty Bond Release  Jordan Acres,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1565620/Resolution_No._22-56_-_Warranty_Bond_Release__Jordan_Acres_.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att2_Resolution_No._22-56_-_Warranty_Bond_Release__Jordan_Acres_.pdf,209345,clip540,legistar,yes,,,,,
2022-09-20,2022Sep20 IP 100Release TheJordanAcre 8642,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1561133/2022Sep20_IP_100Release_TheJordanAcre_8642_.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att3_2022Sep20_IP_100Release_TheJordanAcre_8642_.pdf,149441,clip540,legistar,yes,,,,,
2022-09-20,Resolution No. 22-57 - Surplus Equipment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1563726/Resolution_No._22-57_-_Surplus_Equipment.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att4_Resolution_No._22-57_-_Surplus_Equipment.pdf,11385,clip540,legistar,yes,,,,,
2022-09-20,PWC,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1558555/PWC.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att5_PWC.pdf,267320,clip540,legistar,yes,,,,,
2022-09-20,PWT-1,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1558556/PWT-1.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att6_PWT-1.pdf,267045,clip540,legistar,yes,,,,,
2022-09-20,RWT-6,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1558557/RWT-6.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att7_RWT-6.pdf,265405,clip540,legistar,yes,,,,,
2022-09-20,Resolution No. 22-58 - Franchise Agreement Zayo,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1563384/Resolution_No._22-58_-_Franchise_Agreement_Zayo.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att8_Resolution_No._22-58_-_Franchise_Agreement_Zayo.pdf,292646,clip540,legistar,yes,,,,,
2022-09-20,Riverton City - ZAYO Franchise Agreement,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1563385/Riverton_City_-_ZAYO_Franchise_Agreement.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-20/Council_clip540_att9_Riverton_City_-_ZAYO_Franchise_Agreement.pdf,649459,clip540,legistar,yes,,,,,
2022-09-22,PlanningCommission agenda outline,PlanningCommission,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=543,2026-07-13,text,pdftotext -layout,raw/2022-09-22/PlanningCommission_clip543_agenda.pdf,65889,clip543,s3_agenda_pdf,yes,,,,,
2022-09-22,Walmart Market Exterior Remodel PC Staff Report 9.22.22.pdf,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1567348/Walmart_Market_Exterior_Remodel_PC_Staff_Report_9.22.22.pdf,2026-07-13,na,none (oversize >4MB; not stored),,17222312,clip543,legistar,no,staff_report,,,,
2022-09-22,22-8009 Scooters Coffee PC Report.pdf,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1567409/22-8009_Scooters_Coffee_PC_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,11170523,clip543,legistar,no,staff_report,,,,
2022-09-22,22-8020 Home Depot Parking PC Report.pdf,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1567415/22-8020_Home_Depot_Parking_PC_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,8745244,clip543,legistar,no,staff_report,,,,
2022-09-22,22-8030 Discount TireAmd Site Plan PC Report.pdf,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1569027/22-8030_Discount_TireAmd_Site_Plan_PC_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,9016512,clip543,legistar,no,staff_report,,,,
2022-09-22,22-2038 The Smoking Toad CUHO PC Staff Report,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1567396/22-2038_The_Smoking_Toad_CUHO_PC_Staff_Report.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-22/PlanningCommission_clip543_att2_22-2038_The_Smoking_Toad_CUHO_PC_Staff_Report.pdf,1129640,clip543,legistar,yes,staff_report,ok,608a8ee1591940525f2b1fbe4c3269bb96be587b07a0e30b6ae56bd07b5241a2,text/PlanningCommission_clip543_att2_22-2038_The_Smoking_Toad_CUHO_PC_Staff_Report.txt,11790
2022-09-22,22-2039 R R Grooming CUHO PC Staff Report,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1567402/22-2039_R_R_Grooming_CUHO_PC_Staff_Report.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-22/PlanningCommission_clip543_att3_22-2039_R_R_Grooming_CUHO_PC_Staff_Report.pdf,1219552,clip543,legistar,yes,staff_report,ok,e4395cfada7cb60659205adaab351b723ab06aa7d59bf92b10a9d8afe84e6e47,text/PlanningCommission_clip543_att3_22-2039_R_R_Grooming_CUHO_PC_Staff_Report.txt,12690
2022-10-04,Council agenda outline,Council,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=544,2026-07-13,text,pdftotext -layout,raw/2022-10-04/Council_clip544_agenda.pdf,85096,clip544,s3_agenda_pdf,yes,,,,,
2022-10-04,JVWC Funding Agreement.pdf,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1583817/JVWC_Funding_Agreement.pdf,2026-07-13,na,none (oversize >4MB; not stored),,9193742,clip544,legistar,no,,,,,
2022-10-04,Ordinance 22-22 - McDougal Development Agreement CC Report.pdf,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1584696/Ordinance_22-22_-_McDougal_Development_Agreement_CC_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,6742297,clip544,legistar,no,staff_report,,,,
2022-10-04,PC Minutes - McDougal Development Agreement,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1584699/PC_Minutes_-_McDougal_Development_Agreement.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-04/Council_clip544_att11_PC_Minutes_-_McDougal_Development_Agreement.pdf,126039,clip544,legistar,yes,,,,,
2022-10-04,McDougal Development Agreement,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1584912/McDougal_Development_Agreement.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-04/Council_clip544_att12_McDougal_Development_Agreement.pdf,2833750,clip544,legistar,yes,development_agreement,ok,9f86537b79e36b59fcf40add104aac3cfe334804b8a56592738c3f2e05ca26cf,text/Council_clip544_att12_McDougal_Development_Agreement.txt,46349
2022-10-04,2022-09.20.WS.CC.Min,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1584018/2022-09.20.WS.CC.Min.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-04/Council_clip544_att1_2022-09.20.WS.CC.Min.pdf,298918,clip544,legistar,yes,,,,,
2022-10-04,Resolution No. 22-61 - Bowen Collins,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1585212/Resolution_No._22-61_-_Bowen_Collins.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-04/Council_clip544_att2_Resolution_No._22-61_-_Bowen_Collins.pdf,11108,clip544,legistar,yes,,,,,
2022-10-04,PO Backup - Bowen Collins 11800 PO Contract,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1584517/PO_Backup_-_Bowen_Collins_11800_PO_Contract.pdf,2026-07-13,scanned,none (image-only pdf; OCR/vision if needed),raw/2022-10-04/Council_clip544_att3_PO_Backup_-_Bowen_Collins_11800_PO_Contract.pdf,308121,clip544,legistar,yes,,,,,
2022-10-04,Resolution No. 22-62 - JVWCD Water Conservation Funding Agreement,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1583819/Resolution_No._22-62_-_JVWCD_Water_Conservation_Funding_Agreement.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-04/Council_clip544_att4_Resolution_No._22-62_-_JVWCD_Water_Conservation_Funding_Agreement.pdf,297917,clip544,legistar,yes,,,,,
2022-10-04,JVWC Funding Info,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1583818/JVWC_Funding_Info.pdf,2026-07-13,scanned,none (image-only pdf; OCR/vision if needed),raw/2022-10-04/Council_clip544_att6_JVWC_Funding_Info.pdf,215096,clip544,legistar,yes,,,,,
2022-10-04,Resolution No. 22-63 - Starbucks Performance Bond Release,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1583867/Resolution_No._22-63_-_Starbucks_Performance_Bond_Release.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-04/Council_clip544_att7_Resolution_No._22-63_-_Starbucks_Performance_Bond_Release.pdf,387355,clip544,legistar,yes,,,,,
2022-10-04,2022Oct04 IP 90Release Starbucks 8277,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1583667/2022Oct04_IP_90Release_Starbucks_8277_.pdf,2026-07-13,scanned,none (image-only pdf; OCR/vision if needed),raw/2022-10-04/Council_clip544_att8_2022Oct04_IP_90Release_Starbucks_8277_.pdf,123915,clip544,legistar,yes,,,,,
2022-10-04,Ordinance No. 22-22 - Mcdougal Development Agreement Ordinance,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1584898/Ordinance_No._22-22_-_Mcdougal_Development_Agreement_Ordinance.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-04/Council_clip544_att9_Ordinance_No._22-22_-_Mcdougal_Development_Agreement_Ordinance.pdf,208523,clip544,legistar,yes,,,,,
2022-10-13,PlanningCommission agenda outline,PlanningCommission,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=545,2026-07-13,text,pdftotext -layout,raw/2022-10-13/PlanningCommission_clip545_agenda.pdf,65254,clip545,s3_agenda_pdf,yes,,,,,
2022-10-13,22-1004 Homestead Sub PC Report.pdf,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1599829/22-1004_Homestead_Sub_PC_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,29343472,clip545,legistar,no,staff_report,,,,
2022-10-13,22-1008 South Pasture Office Condos PC Report.pdf,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1599888/22-1008_South_Pasture_Office_Condos_PC_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,5563968,clip545,legistar,no,staff_report,,,,
2022-10-13,22-8028 Mountain Ridge Ph20 DP PC Report.pdf,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1599953/22-8028_Mountain_Ridge_Ph20_DP_PC_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,41821514,clip545,legistar,no,staff_report,,,,
2022-10-13,22-8027 The Park at Mntn View Ph 3 PC Report.pdf,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1599993/22-8027_The_Park_at_Mntn_View_Ph_3_PC_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,100874949,clip545,legistar,no,staff_report,,,,
2022-10-13,22-4009 Funaro Rezone PC Report,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1599896/22-4009_Funaro_Rezone_PC_Report.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-13/PlanningCommission_clip545_att2_22-4009_Funaro_Rezone_PC_Report.pdf,3147881,clip545,legistar,yes,staff_report,ok,1b8af78ab1d22cd244b16996d5150967becd0e63744e76fd0242c9b6c3b93fe9,text/PlanningCommission_clip545_att2_22-4009_Funaro_Rezone_PC_Report.txt,8366
2022-10-13,082522 Riverton PC Mtg Minutes,PlanningCommission,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1583960/082522_Riverton_PC_Mtg_Minutes.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-13/PlanningCommission_clip545_att6_082522_Riverton_PC_Mtg_Minutes.pdf,240981,clip545,legistar,yes,,,,,
2022-10-18,Council agenda outline,Council,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=546,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_agenda.pdf,88058,clip546,s3_agenda_pdf,yes,,,,,
2022-10-18,Resolution No. 22-69 - Project Agreement May,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1612317/Resolution_No._22-69_-_Project_Agreement_May.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att10_Resolution_No._22-69_-_Project_Agreement_May.pdf,298120,clip546,legistar,yes,,,,,
2022-10-18,Project Agreement with Tim May 10-18-2022,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1612315/Project_Agreement_with_Tim_May_10-18-2022.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att11_Project_Agreement_with_Tim_May_10-18-2022.pdf,149450,clip546,legistar,yes,,,,,
2022-10-18,Ordinance No. 22-23 - Enactment Ordinance Amending Parking Regulations,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1602421/Ordinance_No._22-23_-_Enactment_Ordinance_Amending_Parking_Regulations.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att12_Ordinance_No._22-23_-_Enactment_Ordinance_Amending_Parking_Regulations.pdf,117523,clip546,legistar,yes,,,,,
2022-10-18,Exhibit A - Ordinance Amending Parking Regulations -Clean Text,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1602419/Exhibit_A_-_Ordinance_Amending_Parking_Regulations_-Clean_Text.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att13_Exhibit_A_-_Ordinance_Amending_Parking_Regulations_-Clean_Text.pdf,444034,clip546,legistar,yes,,,,,
2022-10-18,Exhibit A - Ordinance Amending Parking Regulations -Redlined Text,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1602420/Exhibit_A_-_Ordinance_Amending_Parking_Regulations_-Redlined_Text.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att14_Exhibit_A_-_Ordinance_Amending_Parking_Regulations_-Redlined_Text.pdf,449357,clip546,legistar,yes,,,,,
2022-10-18,Resolution No. 22-64.Budget Amendment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1590459/Resolution_No._22-64.Budget_Amendment.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att15_Resolution_No._22-64.Budget_Amendment.pdf,115716,clip546,legistar,yes,,,,,
2022-10-18,Resolution No. 22-65 - Fee Schedule,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1602447/Resolution_No._22-65_-_Fee_Schedule.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att16_Resolution_No._22-65_-_Fee_Schedule.pdf,113079,clip546,legistar,yes,,,,,
2022-10-18,FY2023 Proposed Fee Schedule Amendment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1602912/FY2023_Proposed_Fee_Schedule_Amendment.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att17_FY2023_Proposed_Fee_Schedule_Amendment.pdf,220498,clip546,legistar,yes,,,,,
2022-10-18,Monthly Manager Report - Oct. 2022,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1593826/Monthly_Manager_Report_-_Oct._2022.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att1_Monthly_Manager_Report_-_Oct._2022.pdf,677222,clip546,legistar,yes,,,,,
2022-10-18,Response Time-September,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1593827/Response_Time-September.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att2_Response_Time-September.pdf,98085,clip546,legistar,yes,,,,,
2022-10-18,2022-10.04.WS.CC.Min,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1604643/2022-10.04.WS.CC.Min.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att3_2022-10.04.WS.CC.Min.pdf,287407,clip546,legistar,yes,,,,,
2022-10-18,Resolution No. 22-66 - Performance Bond,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1602441/Resolution_No._22-66_-_Performance_Bond.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att4_Resolution_No._22-66_-_Performance_Bond.pdf,387514,clip546,legistar,yes,,,,,
2022-10-18,IP  2022Oct18 90Release RiverRidge 8105,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1599856/_IP__2022Oct18_90Release_RiverRidge_8105_.pdf,2026-07-13,scanned,none (image-only pdf; OCR/vision if needed),raw/2022-10-18/Council_clip546_att5_IP__2022Oct18_90Release_RiverRidge_8105_.pdf,105034,clip546,legistar,yes,,,,,
2022-10-18,Resolution No. 22-67 - Surplus Equipment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1606111/Resolution_No._22-67_-_Surplus_Equipment.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att6_Resolution_No._22-67_-_Surplus_Equipment.pdf,11178,clip546,legistar,yes,,,,,
2022-10-18,Resolution 22-67 Arrowboard Backup,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1605222/Resolution_22-67_Arrowboard_Backup.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att7_Resolution_22-67_Arrowboard_Backup.pdf,265325,clip546,legistar,yes,,,,,
2022-10-18,Resolution No. 22-68 - Annual Meeting Schedule,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1612314/Resolution_No._22-68_-_Annual_Meeting_Schedule.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att8_Resolution_No._22-68_-_Annual_Meeting_Schedule.pdf,114130,clip546,legistar,yes,,,,,
2022-10-18,2023.AnnualMtgSchedule,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1607309/2023.AnnualMtgSchedule.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-18/Council_clip546_att9_2023.AnnualMtgSchedule.pdf,215568,clip546,legistar,yes,,,,,
2022-11-01,Council agenda outline,Council,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=547,2026-07-13,text,pdftotext -layout,raw/2022-11-01/Council_clip547_agenda.pdf,84998,clip547,s3_agenda_pdf,yes,,,,,
